timestamp,abs_p,diff_p,p_alt
9332000,99796.395073,-0.001873,121.325099
9333000,99796.414600,-0.007266,121.314643
9334000,99796.409089,0.007584,121.322064
9335000,99796.427307,-0.012556,121.323866
9336000,99796.414848,0.002061,121.322706
9337000,99796.413974,-0.004259,121.297321
9338000,99796.406022,-0.000294,121.328710
9339000,99796.422698,-0.014315,121.327261
9340000,99796.403575,0.010171,121.303564
9341000,99796.423100,0.007227,121.331790
9342000,99796.411544,-0.004600,121.306256
9343000,99796.413477,0.015891,121.320384
9344000,99796.404441,0.013034,121.337157
9345000,99796.410405,0.000189,121.314525
9346000,99796.422467,-0.000086,121.336301
9347000,99796.410892,0.001535,121.319104
9348000,99796.412301,0.003502,121.328988
9349000,99796.428189,0.024853,121.319616
9350000,99796.438725,-0.003595,121.306887
9351000,99796.418274,0.013040,121.322553
9352000,99796.409902,-0.014459,121.317700
9353000,99796.395608,0.016212,121.319972
9354000,99796.412881,-0.008358,121.330953
9355000,99796.415502,0.007714,121.317940
9356000,99796.399617,0.021698,121.335708
9357000,99796.423010,-0.007210,121.311728
9358000,99796.401117,0.007958,121.309483
9359000,99796.413876,0.004686,121.323964
9360000,99796.403560,0.005042,121.337880
9361000,99796.406072,0.000013,121.317841
9362000,99796.420443,-0.012129,121.319511
9363000,99796.425341,-0.002731,121.317529
9364000,99796.418645,0.015604,121.349136
9365000,99796.429814,-0.008532,121.316828
9366000,99796.430483,-0.003646,121.298233
9367000,99796.416064,0.005050,121.331282
9368000,99796.422567,-0.005818,121.310937
9369000,99796.401831,0.009660,121.303232
9370000,99796.419024,0.000658,121.312965
9371000,99796.416317,-0.007755,121.327866
9372000,99796.408278,-0.007298,121.338196
9373000,99796.422546,-0.000299,121.313970
9374000,99796.402891,0.004432,121.318215
9375000,99796.410157,0.001492,121.307386
9376000,99796.426308,0.004633,121.322182
9377000,99796.417117,0.015458,121.321888
9378000,99796.407698,0.003247,121.325260
9379000,99796.410178,-0.013229,121.322168
9380000,99796.413907,-0.008571,121.307104
9381000,99796.409144,-0.013951,121.327359
9382000,99796.412157,-0.008806,121.329270
9383000,99796.412107,-0.004387,121.321476
9384000,99796.414756,-0.000040,121.340882
9385000,99796.427034,0.015270,121.321030
9386000,99796.425075,-0.003997,121.334095
9387000,99796.405471,-0.014786,121.322632
9388000,99796.404090,0.000421,121.323559
9389000,99796.422523,-0.001375,121.320283
9390000,99796.406885,-0.004996,121.316934
9391000,99796.415249,0.007784,121.335485
9392000,99796.422944,0.001347,121.307731
9393000,99796.430658,0.007449,121.344139
9394000,99796.416564,0.017677,121.330606
9395000,99796.411831,-0.016400,121.321225
9396000,99796.418823,0.001753,121.316262
9397000,99796.427517,0.008981,121.303821
9398000,99796.412747,-0.010063,121.332398
9399000,99796.424952,0.012296,121.319741
9400000,99796.406455,0.009030,121.328990
9401000,99796.405810,0.003764,121.321533
9402000,99796.414515,-0.003319,121.329372
9403000,99796.429577,-0.005136,121.324346
9404000,99796.411698,-0.007854,121.325553
9405000,99796.411054,0.018517,121.319821
9406000,99796.416599,0.005847,121.325962
9407000,99796.411758,0.008212,121.338071
9408000,99796.414440,0.005471,121.328833
9409000,99796.419981,-0.003161,121.329196
9410000,99796.417750,0.006783,121.305368
9411000,99796.405643,0.003595,121.332072
9412000,99796.401919,0.004823,121.327415
9413000,99796.430945,0.009469,121.327683
9414000,99796.402210,0.004517,121.304480
9415000,99796.413777,-0.005380,121.319369
9416000,99796.425545,0.007238,121.312705
9417000,99796.409077,0.003973,121.325061
9418000,99796.421287,-0.016973,121.321550
9419000,99796.410311,-0.007010,121.332349
9420000,99796.393353,-0.006274,121.320976
9421000,99796.414500,-0.004677,121.316750
9422000,99796.421234,-0.005629,121.320304
9423000,99796.398970,0.015207,121.323774
9424000,99796.408898,0.009755,121.322739
9425000,99796.407428,-0.017274,121.312864
9426000,99796.414480,-0.015482,121.321324
9427000,99796.413696,0.003591,121.307651
9428000,99796.411414,-0.007619,121.313028
9429000,99796.425000,0.009651,121.330850
9430000,99796.427486,-0.014501,121.313594
9431000,99796.415778,-0.017628,121.324421
9432000,99796.408590,-0.003875,121.297897
9433000,99796.408106,-0.009186,121.314091
9434000,99796.442015,-0.011574,121.328513
9435000,99796.398306,0.016923,121.314932
9436000,99796.399364,-0.010177,121.304781
9437000,99796.418359,0.001610,121.340621
9438000,99796.417558,0.006525,121.327779
9439000,99796.407733,0.006539,121.326970
9440000,99796.413809,0.011087,121.309434
9441000,99796.422482,0.023204,121.312671
9442000,99796.416073,-0.008046,121.313061
9443000,99796.418444,0.008551,121.320943
9444000,99796.414303,0.013540,121.329687
9445000,99796.421951,-0.009903,121.327836
9446000,99796.419875,-0.005114,121.317752
9447000,99796.413995,-0.007506,121.324557
9448000,99796.417600,-0.006442,121.325869
9449000,99796.422266,-0.006141,121.326988
9450000,99796.420337,-0.016104,121.322975
9451000,99796.403015,-0.008458,121.321720
9452000,99796.405683,-0.011667,121.320251
9453000,99796.408121,-0.002925,121.310361
9454000,99796.398928,0.001108,121.324658
9455000,99796.395531,0.023458,121.317142
9456000,99796.419086,0.021855,121.314925
9457000,99796.412278,0.006772,121.321344
9458000,99796.419673,0.015472,121.326481
9459000,99796.392331,0.006716,121.315995
9460000,99796.412560,-0.005899,121.307795
9461000,99796.419962,0.000453,121.327049
9462000,99796.416511,0.003714,121.319324
9463000,99796.418354,-0.004807,121.311491
9464000,99796.425800,0.012825,121.316829
9465000,99796.404538,-0.004986,121.337761
9466000,99796.394650,-0.000069,121.333090
9467000,99796.413035,0.010944,121.312744
9468000,99796.416073,0.002215,121.322574
9469000,99796.431347,-0.013129,121.316021
9470000,99796.408652,-0.002033,121.312577
9471000,99796.430617,0.004409,121.317632
9472000,99796.423558,-0.001338,121.326451
9473000,99796.438769,-0.004189,121.305035
9474000,99796.412258,0.005630,121.321788
9475000,99796.413263,0.000225,121.307954
9476000,99796.422606,0.002131,121.327029
9477000,99796.410215,-0.000340,121.302866
9478000,99796.425844,0.000630,121.327059
9479000,99796.435441,0.003538,121.325079
9480000,99796.417554,-0.003729,121.309392
9481000,99796.403174,-0.003998,121.335659
9482000,99796.405473,0.008832,121.329065
9483000,99796.413415,0.003363,121.311378
9484000,99796.416859,0.005349,121.318823
9485000,99796.410546,-0.015359,121.323617
9486000,99796.431546,-0.003942,121.320642
9487000,99796.395016,-0.012829,121.303178
9488000,99796.411136,-0.002127,121.331870
9489000,99796.435256,0.020787,121.311015
9490000,99796.405507,0.009455,121.318667
9491000,99796.409275,0.004164,121.343747
9492000,99796.437897,0.010322,121.329242
9493000,99796.415075,-0.002760,121.314646
9494000,99796.408784,-0.004287,121.309619
9495000,99796.419663,-0.000905,121.319607
9496000,99796.413780,0.008913,121.324855
9497000,99796.416362,-0.010166,121.306890
9498000,99796.411796,-0.008704,121.320617
9499000,99796.416113,-0.000003,121.311983
9500000,99796.428430,-0.020388,121.329029
9501000,99796.427068,-0.014719,121.327048
9502000,99796.421831,-0.005432,121.314862
9503000,99796.405297,-0.006543,121.316627
9504000,99796.399736,0.025918,121.329843
9505000,99796.420105,-0.001797,121.313342
9506000,99796.436060,0.014746,121.317468
9507000,99796.416158,-0.028378,121.298337
9508000,99796.425601,0.010090,121.315015
9509000,99796.412080,0.004055,121.328158
9510000,99796.412283,0.015011,121.334968
9511000,99796.410060,0.001977,121.319117
9512000,99796.412162,0.007093,121.323082
9513000,99796.433276,0.008436,121.322921
9514000,99796.427218,-0.001162,121.334268
9515000,99796.420831,-0.007499,121.317204
9516000,99796.416084,0.007702,121.320211
9517000,99796.414079,-0.023941,121.319347
9518000,99796.419201,-0.003370,121.325435
9519000,99796.386715,0.016384,121.321670
9520000,99796.404450,0.004268,121.297139
9521000,99796.417277,0.007257,121.318306
9522000,99796.398663,-0.016177,121.303382
9523000,99796.435753,0.005934,121.331415
9524000,99796.399147,0.006767,121.317206
9525000,99796.420135,-0.018107,121.326128
9526000,99796.421219,-0.006411,121.318309
9527000,99796.382438,-0.018171,121.329826
9528000,99796.418678,-0.004633,121.317002
9529000,99796.412839,0.005613,121.314369
9530000,99796.414445,-0.000738,121.334899
9531000,99796.422365,-0.000919,121.317935
9532000,99796.434058,-0.006521,121.326121
9533000,99796.434024,0.005391,121.303481
9534000,99796.417027,0.005198,121.317261
9535000,99796.426199,-0.020452,121.313568
9536000,99796.436827,-0.017059,121.313937
9537000,99796.404159,0.000100,121.336858
9538000,99796.415893,0.017076,121.317487
9539000,99796.411451,0.003859,121.325847
9540000,99796.424170,-0.001705,121.320452
9541000,99796.409509,-0.016727,121.321943
9542000,99796.415306,-0.010162,121.323961
9543000,99796.421948,0.007636,121.322938
9544000,99796.420032,-0.006823,121.321625
9545000,99796.411919,-0.003722,121.330149
9546000,99796.429896,-0.003630,121.331204
9547000,99796.420211,-0.001239,121.311926
9548000,99796.423010,-0.000978,121.329464
9549000,99796.419906,-0.007940,121.321898
9550000,99796.421180,-0.000050,121.325593
9551000,99796.412621,0.008064,121.328346
9552000,99796.420817,0.000920,121.324497
9553000,99796.411818,0.005224,121.302755
9554000,99796.435354,-0.011200,121.319632
9555000,99796.406833,0.008970,121.323070
9556000,99796.413587,-0.011511,121.321947
9557000,99796.418807,0.001755,121.315056
9558000,99796.429714,-0.013085,121.327031
9559000,99796.412737,-0.018991,121.316250
9560000,99796.409592,0.018571,121.320246
9561000,99796.425750,0.003564,121.328501
9562000,99796.443769,-0.027344,121.331996
9563000,99796.403059,-0.005119,121.322019
9564000,99796.407320,-0.000876,121.328131
9565000,99796.427698,0.001948,121.338604
9566000,99796.415964,0.010417,121.319732
9567000,99796.416196,-0.010463,121.318518
9568000,99796.427475,-0.003849,121.317138
9569000,99796.414698,-0.009777,121.343724
9570000,99796.424139,0.001178,121.342098
9571000,99796.409778,0.011729,121.329577
9572000,99796.416369,-0.000037,121.333163
9573000,99796.426379,0.010650,121.324130
9574000,99796.410032,0.016957,121.319083
9575000,99796.398901,-0.008634,121.313602
9576000,99796.421037,0.005828,121.322703
9577000,99796.384045,0.000041,121.327653
9578000,99796.423030,0.010240,121.312828
9579000,99796.394212,0.003213,121.312051
9580000,99796.419322,0.012526,121.323132
9581000,99796.416590,-0.010064,121.348206
9582000,99796.406669,0.000882,121.309634
9583000,99796.443178,0.011494,121.331602
9584000,99796.412583,-0.002130,121.326225
9585000,99796.417741,-0.009205,121.332286
9586000,99796.430704,0.001758,121.341299
9587000,99796.403718,-0.013924,121.315075
9588000,99796.417175,-0.013776,121.327782
9589000,99796.408722,-0.000988,121.324488
9590000,99796.419634,0.013469,121.302408
9591000,99796.416228,-0.011447,121.327183
9592000,99796.414684,-0.007914,121.328655
9593000,99796.410448,-0.013341,121.333220
9594000,99796.418057,0.012363,121.302733
9595000,99796.431298,0.012044,121.313744
9596000,99796.420944,0.003264,121.326885
9597000,99796.414619,-0.010643,121.305959
9598000,99796.408443,-0.005775,121.318537
9599000,99796.414769,0.025245,121.340129
9600000,99796.410660,0.000612,121.338472
9601000,99796.414147,0.005601,121.335103
9602000,99796.419739,-0.017564,121.319197
9603000,99796.418690,-0.009101,121.324031
9604000,99796.436528,-0.001614,121.320924
9605000,99796.419446,0.006311,121.317019
9606000,99796.421722,0.006186,121.312522
9607000,99796.433574,0.016051,121.300464
9608000,99796.430348,-0.026419,121.317996
9609000,99796.417539,-0.005155,121.309214
9610000,99796.412560,-0.002723,121.312361
9611000,99796.411174,0.002465,121.323942
9612000,99796.415611,-0.004595,121.307195
9613000,99796.420837,0.011192,121.333148
9614000,99796.406911,0.000594,121.322013
9615000,99796.420492,0.002619,121.324300
9616000,99796.412496,0.014111,121.311705
9617000,99796.412399,-0.005416,121.327184
9618000,99796.422837,-0.002725,121.329835
9619000,99796.403622,-0.003332,121.331942
9620000,99796.417833,-0.007064,121.322470
9621000,99796.400587,0.005073,121.316876
9622000,99796.416267,0.002770,121.323540
9623000,99796.421372,-0.011199,121.308391
9624000,99796.425977,0.009685,121.309998
9625000,99796.419045,0.010705,121.314153
9626000,99796.408783,-0.007790,121.317640
9627000,99796.431531,-0.017357,121.321391
9628000,99796.427123,-0.017937,121.303443
9629000,99796.422203,0.007325,121.328683
9630000,99796.423315,0.008544,121.334877
9631000,99796.422688,-0.010467,121.290894
9632000,99796.419442,-0.005572,121.326467
9633000,99796.421002,0.002224,121.314175
9634000,99796.424868,0.006839,121.316660
9635000,99796.438379,-0.003273,121.314576
9636000,99796.419596,-0.005386,121.335247
9637000,99796.399547,0.008772,121.334095
9638000,99796.415946,0.001308,121.331993
9639000,99796.416697,0.002359,121.319636
9640000,99796.421844,0.002132,121.328375
9641000,99796.429346,0.002918,121.313353
9642000,99796.413585,0.006103,121.329947
9643000,99796.422220,0.006538,121.335340
9644000,99796.424524,-0.003151,121.328234
9645000,99796.416953,-0.005648,121.307773
9646000,99796.415657,0.017312,121.327813
9647000,99796.402310,-0.003534,121.317605
9648000,99796.405129,0.002162,121.334566
9649000,99796.407425,-0.019870,121.324152
9650000,99796.435455,0.000619,121.303158
9651000,99796.441148,0.011567,121.326625
9652000,99796.415577,0.000378,121.313084
9653000,99796.410562,-0.009916,121.336518
9654000,99796.427278,0.002314,121.322851
9655000,99796.396099,0.013134,121.323515
9656000,99796.411088,-0.003543,121.325256
9657000,99796.419467,-0.004396,121.325127
9658000,99796.426098,-0.013004,121.314240
9659000,99796.409591,-0.002074,121.332038
9660000,99796.414738,-0.002417,121.319655
9661000,99796.406616,-0.014258,121.311123
9662000,99796.420487,-0.000574,121.329726
9663000,99796.394574,-0.008613,121.313614
9664000,99796.405593,-0.017634,121.321122
9665000,99796.429794,-0.010451,121.342674
9666000,99796.401786,0.002469,121.322066
9667000,99796.427236,-0.003063,121.315664
9668000,99796.430864,0.016363,121.340347
9669000,99796.411410,-0.008788,121.328918
9670000,99796.414862,-0.018780,121.324432
9671000,99796.404400,0.002696,121.304271
9672000,99796.399338,0.013846,121.336817
9673000,99796.410526,-0.012449,121.309164
9674000,99796.414329,0.010093,121.304714
9675000,99796.412025,0.016680,121.322151
9676000,99796.405912,-0.008773,121.332709
9677000,99796.424856,-0.008613,121.314413
9678000,99796.407392,0.001776,121.346812
9679000,99796.427737,-0.004694,121.304849
9680000,99796.433180,0.013524,121.323756
9681000,99796.423824,0.008167,121.343490
9682000,99796.405597,0.012184,121.306935
9683000,99796.404920,0.015352,121.333872
9684000,99796.420856,-0.001983,121.313354
9685000,99796.418916,-0.011261,121.322871
9686000,99796.425592,-0.003595,121.324749
9687000,99796.407919,-0.016517,121.326824
9688000,99796.416876,0.002690,121.311518
9689000,99796.417780,-0.008727,121.314365
9690000,99796.412873,0.016283,121.321416
9691000,99796.406720,-0.011322,121.342797
9692000,99796.412579,0.007238,121.318696
9693000,99796.415604,-0.007243,121.321276
9694000,99796.419200,0.001829,121.331638
9695000,99796.418958,0.004547,121.332519
9696000,99796.414417,-0.016858,121.334259
9697000,99796.421108,0.007510,121.315903
9698000,99796.416664,-0.017824,121.308745
9699000,99796.418357,0.003239,121.332525
9700000,99796.422991,0.001066,121.325960
9701000,99796.415928,0.012775,121.304182
9702000,99796.422530,0.001472,121.323593
9703000,99796.424717,-0.011820,121.344218
9704000,99796.418352,-0.005696,121.319583
9705000,99796.412440,-0.009197,121.321674
9706000,99796.418512,-0.008012,121.298985
9707000,99796.405622,-0.004206,121.316318
9708000,99796.417465,-0.004794,121.304337
9709000,99796.420616,-0.006399,121.331288
9710000,99796.415860,-0.003086,121.301666
9711000,99796.425580,-0.002683,121.323124
9712000,99796.408576,-0.012062,121.315427
9713000,99796.401620,-0.015582,121.329290
9714000,99796.434079,-0.002036,121.327658
9715000,99796.404004,-0.013712,121.316799
9716000,99796.428566,0.003282,121.310936
9717000,99796.408204,-0.000827,121.319173
9718000,99796.418765,0.006051,121.317340
9719000,99796.417746,0.001999,121.323401
9720000,99796.425211,0.002678,121.304437
9721000,99796.422648,0.007738,121.319332
9722000,99796.418916,-0.007480,121.295786
9723000,99796.409421,0.000507,121.319762
9724000,99796.393842,-0.005951,121.330790
9725000,99796.415029,0.002937,121.298188
9726000,99796.431493,-0.005690,121.337661
9727000,99796.425244,-0.010403,121.342271
9728000,99796.430471,0.008368,121.326224
9729000,99796.417038,0.005271,121.336360
9730000,99796.406460,-0.025908,121.313985
9731000,99796.415798,0.006990,121.321941
9732000,99796.407705,-0.006812,121.313791
9733000,99796.421713,-0.011981,121.331908
9734000,99796.415142,0.014717,121.315045
9735000,99796.420481,0.006591,121.323236
9736000,99796.408881,-0.016836,121.316545
9737000,99796.413498,-0.002252,121.348690
9738000,99796.405954,0.008179,121.319585
9739000,99796.412878,0.004698,121.314381
9740000,99796.414412,0.001452,121.324740
9741000,99796.427759,0.009185,121.310516
9742000,99796.418138,-0.002589,121.315476
9743000,99796.405777,0.008193,121.340152
9744000,99796.434776,0.013953,121.342892
9745000,99796.414929,0.011213,121.320925
9746000,99796.425610,0.001592,121.320169
9747000,99796.409432,-0.004030,121.316329
9748000,99796.425711,-0.005067,121.324977
9749000,99796.392418,-0.001799,121.327605
9750000,99796.423935,-0.012081,121.322902
9751000,99796.402771,0.006527,121.331130
9752000,99796.427443,0.008710,121.305982
9753000,99796.422196,0.007172,121.335157
9754000,99796.416810,0.003520,121.301379
9755000,99796.423309,-0.008242,121.329099
9756000,99796.424751,-0.020424,121.342962
9757000,99796.423866,0.001663,121.310748
9758000,99796.421011,-0.000639,121.318927
9759000,99796.413816,-0.002646,121.322534
9760000,99796.417161,0.013708,121.325141
9761000,99796.413965,-0.008042,121.325696
9762000,99796.421677,0.004556,121.319713
9763000,99796.417682,-0.013480,121.317670
9764000,99796.413730,0.012844,121.330565
9765000,99796.417500,0.011587,121.308353
9766000,99796.414484,0.009755,121.319817
9767000,99796.410176,-0.019049,121.308255
9768000,99796.435953,-0.011555,121.318404
9769000,99796.422149,0.006329,121.319315
9770000,99796.412644,-0.009685,121.311145
9771000,99796.425559,-0.004072,121.316157
9772000,99796.384359,0.008985,121.337460
9773000,99796.409889,-0.000068,121.310201
9774000,99796.412048,0.002451,121.322572
9775000,99796.391100,0.002340,121.328901
9776000,99796.401384,-0.011860,121.325841
9777000,99796.431524,0.005050,121.295064
9778000,99796.435635,-0.014866,121.315341
9779000,99796.401917,-0.003496,121.328361
9780000,99796.407712,-0.005103,121.325271
9781000,99796.412690,-0.008585,121.314732
9782000,99796.426482,0.001547,121.324765
9783000,99796.415393,-0.000903,121.314172
9784000,99796.409885,0.002497,121.331458
9785000,99796.415242,-0.018464,121.321717
9786000,99796.426274,0.032485,121.304053
9787000,99796.423029,-0.005340,121.312004
9788000,99796.407303,-0.007939,121.323894
9789000,99796.414121,0.017061,121.337173
9790000,99796.407175,-0.004520,121.323304
9791000,99796.416849,0.008889,121.319266
9792000,99796.419693,0.008939,121.310085
9793000,99796.402773,-0.005520,121.325276
9794000,99796.413338,-0.000189,121.327832
9795000,99796.419535,-0.014749,121.326163
9796000,99796.393270,0.002610,121.344418
9797000,99796.430980,0.002080,121.330355
9798000,99796.424975,-0.007257,121.349479
9799000,99796.425201,0.003113,121.316060
9800000,99796.421352,0.015915,121.323801
9801000,99796.439907,0.004991,121.314528
9802000,99796.402313,0.009539,121.316052
9803000,99796.428075,0.007228,121.349796
9804000,99796.433397,0.009534,121.311626
9805000,99796.423910,-0.006205,121.323041
9806000,99796.402472,-0.002478,121.316665
9807000,99796.431815,0.005103,121.333388
9808000,99796.417838,-0.006595,121.319786
9809000,99796.422746,-0.009385,121.330150
9810000,99796.430699,-0.000023,121.331455
9811000,99796.429022,0.022973,121.327007
9812000,99796.412672,-0.011345,121.302789
9813000,99796.420903,0.011468,121.310674
9814000,99796.410670,0.002658,121.344632
9815000,99796.432065,-0.003055,121.337189
9816000,99796.427812,0.003368,121.333501
9817000,99796.415289,0.013965,121.306828
9818000,99796.412376,0.007264,121.316185
9819000,99796.422985,0.026665,121.320351
9820000,99796.418472,0.007746,121.322897
9821000,99796.426679,-0.002922,121.325165
9822000,99796.425553,0.017122,121.310661
9823000,99796.423224,0.011020,121.330539
9824000,99796.414837,-0.007153,121.315983
9825000,99796.406287,0.002798,121.331432
9826000,99796.422424,0.014143,121.315893
9827000,99796.410772,0.012160,121.318579
9828000,99796.422517,-0.008790,121.315463
9829000,99796.422394,-0.000349,121.321261
9830000,99796.402258,0.008807,121.322309
9831000,99796.426710,0.005328,121.339751
9832000,99796.412437,-0.000626,121.317613
9833000,99796.410849,0.002047,121.320682
9834000,99796.431951,-0.000405,121.320797
9835000,99796.403735,0.005245,121.299339
9836000,99796.429961,0.001576,121.317493
9837000,99796.422781,0.004675,121.297400
9838000,99796.402096,-0.013629,121.328019
9839000,99796.423634,0.002573,121.312137
9840000,99796.409996,0.015707,121.315172
9841000,99796.429479,-0.024308,121.324613
9842000,99796.440529,0.001539,121.328416
9843000,99796.411511,-0.001762,121.326733
9844000,99796.400561,0.014127,121.301488
9845000,99796.424863,-0.014051,121.326552
9846000,99796.416940,0.011241,121.325686
9847000,99796.424607,0.005760,121.314664
9848000,99796.422167,0.008007,121.307338
9849000,99796.420727,0.006934,121.322297
9850000,99796.434431,0.002195,121.320661
9851000,99796.418349,0.021077,121.316668
9852000,99796.420283,0.002009,121.315071
9853000,99796.428639,0.006752,121.306671
9854000,99796.419254,0.011932,121.314926
9855000,99796.399191,0.005030,121.326571
9856000,99796.429123,0.005686,121.317582
9857000,99796.420838,-0.002342,121.317066
9858000,99796.416418,0.002228,121.317149
9859000,99796.407829,0.010748,121.340050
9860000,99796.422147,0.003172,121.321939
9861000,99796.415487,0.008424,121.322647
9862000,99796.404039,0.010005,121.303910
9863000,99796.420952,-0.004475,121.320691
9864000,99796.427594,0.000931,121.317874
9865000,99796.426312,0.005411,121.309061
9866000,99796.417657,-0.007475,121.326868
9867000,99796.408629,-0.003168,121.322095
9868000,99796.394214,-0.001534,121.311271
9869000,99796.419565,-0.003338,121.303036
9870000,99796.419595,0.008948,121.318039
9871000,99796.422346,-0.008692,121.312216
9872000,99796.409836,-0.002823,121.328348
9873000,99796.427914,-0.003637,121.323512
9874000,99796.434922,0.006710,121.335221
9875000,99796.410229,0.009653,121.303038
9876000,99796.408168,-0.001841,121.318749
9877000,99796.398672,0.008289,121.310484
9878000,99796.422951,0.011517,121.321205
9879000,99796.423890,-0.002424,121.337850
9880000,99796.413827,0.001651,121.331552
9881000,99796.408701,-0.006677,121.314148
9882000,99796.423617,-0.008986,121.327204
9883000,99796.417725,0.003829,121.322967
9884000,99796.422097,0.018754,121.327391
9885000,99796.415588,-0.014460,121.327686
9886000,99796.387421,-0.013179,121.329204
9887000,99796.423777,0.015148,121.327969
9888000,99796.420587,0.009539,121.305150
9889000,99796.408313,0.010575,121.338777
9890000,99796.416264,-0.002240,121.324791
9891000,99796.430368,-0.008697,121.308252
9892000,99796.403818,0.001022,121.304257
9893000,99796.401934,-0.009939,121.320197
9894000,99796.411616,-0.001135,121.336141
9895000,99796.417188,0.000771,121.301097
9896000,99796.401070,-0.001386,121.325713
9897000,99796.414583,0.019663,121.341579
9898000,99796.404412,0.001690,121.317100
9899000,99796.422364,-0.005984,121.320121
9900000,99796.423068,0.002578,121.324575
9901000,99796.418847,0.005575,121.318238
9902000,99796.415381,0.009231,121.339508
9903000,99796.395447,0.008198,121.320876
9904000,99796.423815,0.005369,121.326794
9905000,99796.404337,0.007395,121.322298
9906000,99796.414710,0.022687,121.319031
9907000,99796.421104,0.002811,121.321368
9908000,99796.428752,-0.000441,121.318904
9909000,99796.414354,-0.006578,121.313023
9910000,99796.417253,0.004460,121.325448
9911000,99796.407289,-0.013503,121.325877
9912000,99796.409381,0.018987,121.312116
9913000,99796.424241,-0.004982,121.336690
9914000,99796.407989,0.012164,121.318114
9915000,99796.407387,0.005612,121.306148
9916000,99796.425733,0.025389,121.306916
9917000,99796.412174,-0.012761,121.334908
9918000,99796.417298,-0.002882,121.321424
9919000,99796.437610,-0.002244,121.334530
9920000,99796.420544,-0.001144,121.335970
9921000,99796.411037,0.001435,121.305848
9922000,99796.428233,-0.007660,121.317563
9923000,99796.417894,0.012254,121.322328
9924000,99796.421551,0.012763,121.320115
9925000,99796.444590,-0.017423,121.316248
9926000,99796.385633,-0.003135,121.318203
9927000,99796.432151,0.009903,121.328144
9928000,99796.420942,-0.003314,121.335642
9929000,99796.411181,-0.006123,121.322535
9930000,99796.424927,-0.001403,121.329168
9931000,99796.402828,-0.001332,121.307842
9932000,99796.415059,-0.008979,121.328040
9933000,99796.407907,0.006911,121.319476
9934000,99796.399593,0.001241,121.324019
9935000,99796.414884,0.008140,121.316760
9936000,99796.417388,-0.009732,121.308254
9937000,99796.409904,0.000415,121.325928
9938000,99796.414161,0.012936,121.301014
9939000,99796.418146,0.005263,121.336046
9940000,99796.425450,-0.016884,121.311331
9941000,99796.421239,-0.006910,121.310108
9942000,99796.405998,0.022306,121.316179
9943000,99796.430127,-0.014291,121.313655
9944000,99796.418267,-0.002431,121.325195
9945000,99796.421846,0.002236,121.312671
9946000,99796.426865,-0.016536,121.310638
9947000,99796.437144,0.000345,121.318570
9948000,99796.422546,0.012276,121.318757
9949000,99796.421994,-0.018502,121.319449
9950000,99796.407308,-0.016102,121.327147
9951000,99796.420858,-0.006967,121.338453
9952000,99796.402587,-0.007780,121.289260
9953000,99796.425620,0.003124,121.315548
9954000,99796.395755,0.001342,121.311451
9955000,99796.410659,0.007510,121.320488
9956000,99796.426358,0.027090,121.305565
9957000,99796.446361,-0.016755,121.334373
9958000,99796.400454,0.010942,121.300675
9959000,99796.420047,-0.003058,121.327537
9960000,99796.423683,-0.007002,121.315625
9961000,99796.431284,0.001549,121.326873
9962000,99796.408486,-0.002446,121.332027
9963000,99796.433105,-0.001864,121.296496
9964000,99796.414709,-0.003900,121.307422
9965000,99796.429131,0.007918,121.325254
9966000,99796.409319,-0.010411,121.316176
9967000,99796.414143,0.010098,121.320852
9968000,99796.414850,0.007100,121.329568
9969000,99796.431834,-0.010370,121.314060
9970000,99796.409603,0.009168,121.307612
9971000,99796.414410,0.019102,121.321690
9972000,99796.416568,0.006197,121.306563
9973000,99796.425384,-0.024457,121.312214
9974000,99796.410793,-0.003205,121.339845
9975000,99796.414899,-0.011696,121.308614
9976000,99796.407596,0.001879,121.320566
9977000,99796.416133,0.004678,121.322588
9978000,99796.427705,0.003588,121.317347
9979000,99796.422004,0.005365,121.320811
9980000,99796.413493,0.004800,121.317968
9981000,99796.419737,-0.005411,121.314513
9982000,99796.413524,0.012391,121.329278
9983000,99796.421416,-0.002300,121.338638
9984000,99796.410998,-0.001912,121.327509
9985000,99796.422795,-0.005442,121.321521
9986000,99796.408806,0.015114,121.321130
9987000,99796.430431,0.007410,121.320932
9988000,99796.420953,0.003798,121.334249
9989000,99796.400507,0.009382,121.326276
9990000,99796.429465,0.002736,121.314063
9991000,99796.424941,0.003759,121.317263
9992000,99796.400079,-0.002038,121.316419
9993000,99796.418829,-0.015957,121.310255
9994000,99796.421092,-0.008518,121.303513
9995000,99796.410507,0.016882,121.303446
9996000,99796.420730,0.000321,121.313322
9997000,99796.404697,0.003216,121.313107
9998000,99796.422161,-0.007674,121.301613
9999000,99796.421496,-0.002254,121.309043
10000000,99796.427724,0.001943,121.312871
10001000,99796.407883,-0.033556,121.307551
10002000,99796.428709,0.000061,121.318748
10003000,99796.429577,-0.012837,121.325578
10004000,99796.433003,-0.005551,121.332837
10005000,99796.434473,-0.003010,121.332293
10006000,99796.402733,-0.008334,121.329832
10007000,99796.421253,-0.003352,121.298734
10008000,99796.420760,0.013071,121.323399
10009000,99796.411507,0.004684,121.316669
10010000,99796.422711,-0.009789,121.317366
10011000,99796.403020,0.000134,121.333983
10012000,99796.438497,0.015960,121.321013
10013000,99796.392004,-0.006425,121.313336
